dteday,hr,weekday,casual
2012-10-30,16,Selasa,15
2012-10-30,17,Selasa,19
2012-10-30,18,Selasa,4
2012-10-30,19,Selasa,6
2012-10-30,20,Selasa,5
2012-10-30,21,Selasa,4
2012-10-30,22,Selasa,2
2012-10-30,23,Selasa,3
2012-10-31,0,Rabu,0
2012-10-31,1,Rabu,0
2012-10-31,2,Rabu,0
2012-10-31,3,Rabu,0
2012-10-31,4,Rabu,0
2012-10-31,5,Rabu,0
2012-10-31,6,Rabu,0
2012-10-31,7,Rabu,3
2012-10-31,8,Rabu,6
2012-10-31,9,Rabu,17
2012-10-31,10,Rabu,21
2012-10-31,11,Rabu,37
2012-10-31,12,Rabu,44
2012-10-31,13,Rabu,22
2012-10-31,14,Rabu,45
2012-10-31,15,Rabu,33
2012-10-31,16,Rabu,51
2012-10-31,17,Rabu,39
2012-10-31,18,Rabu,28
2012-10-31,19,Rabu,27
2012-10-31,20,Rabu,9
2012-10-31,21,Rabu,12
2012-10-31,22,Rabu,18
2012-10-31,23,Rabu,7
2012-11-01,0,Kamis,8
2012-11-01,1,Kamis,8
2012-11-01,2,Kamis,10
2012-11-01,3,Kamis,5
2012-11-01,4,Kamis,2
2012-11-01,5,Kamis,1
2012-11-01,6,Kamis,2
2012-11-01,7,Kamis,6
2012-11-01,8,Kamis,12
2012-11-01,9,Kamis,21
2012-11-01,10,Kamis,13
2012-11-01,11,Kamis,14
2012-11-01,12,Kamis,23
2012-11-01,13,Kamis,49
2012-11-01,14,Kamis,31
2012-11-01,15,Kamis,35
2012-11-01,16,Kamis,31
2012-11-01,17,Kamis,37
2012-11-01,18,Kamis,50
2012-11-01,19,Kamis,28
2012-11-01,20,Kamis,16
2012-11-01,21,Kamis,29
2012-11-01,22,Kamis,27
2012-11-01,23,Kamis,8
2012-11-02,0,Jumat,10
2012-11-02,1,Jumat,5
2012-11-02,2,Jumat,3
2012-11-02,3,Jumat,0
2012-11-02,4,Jumat,1
2012-11-02,5,Jumat,1
2012-11-02,6,Jumat,2
2012-11-02,7,Jumat,8
2012-11-02,8,Jumat,31
2012-11-02,9,Jumat,27
2012-11-02,10,Jumat,21
2012-11-02,11,Jumat,42
2012-11-02,12,Jumat,52
2012-11-02,13,Jumat,64
2012-11-02,14,Jumat,63
2012-11-02,15,Jumat,51
2012-11-02,16,Jumat,48
2012-11-02,17,Jumat,57
2012-11-02,18,Jumat,32
2012-11-02,19,Jumat,38
2012-11-02,20,Jumat,14
2012-11-02,21,Jumat,23
2012-11-02,22,Jumat,14
2012-11-02,23,Jumat,11
2012-11-03,0,Sabtu,9
2012-11-03,1,Sabtu,6
2012-11-03,2,Sabtu,10
2012-11-03,3,Sabtu,6
2012-11-03,4,Sabtu,8
2012-11-03,5,Sabtu,1
2012-11-03,6,Sabtu,4
2012-11-03,7,Sabtu,1
2012-11-03,8,Sabtu,10
2012-11-03,9,Sabtu,31
2012-11-03,10,Sabtu,68
2012-11-03,11,Sabtu,56
2012-11-03,12,Sabtu,74
2012-11-03,13,Sabtu,110
2012-11-03,14,Sabtu,136
2012-11-03,15,Sabtu,117
2012-11-03,16,Sabtu,108
2012-11-03,17,Sabtu,112
2012-11-03,18,Sabtu,58
2012-11-03,19,Sabtu,22
2012-11-03,20,Sabtu,23
2012-11-03,21,Sabtu,31
2012-11-03,22,Sabtu,13
2012-11-03,23,Sabtu,15
2012-11-04,0,Minggu,5
2012-11-04,1,Minggu,26
2012-11-04,2,Minggu,6
2012-11-04,3,Minggu,1
2012-11-04,4,Minggu,2
2012-11-04,5,Minggu,0
2012-11-04,6,Minggu,2
2012-11-04,7,Minggu,11
2012-11-04,8,Minggu,34
2012-11-04,9,Minggu,56
2012-11-04,10,Minggu,73
2012-11-04,11,Minggu,134
2012-11-04,12,Minggu,150
2012-11-04,13,Minggu,122
2012-11-04,14,Minggu,149
2012-11-04,15,Minggu,149
2012-11-04,16,Minggu,119
2012-11-04,17,Minggu,57
2012-11-04,18,Minggu,31
2012-11-04,19,Minggu,24
2012-11-04,20,Minggu,7
2012-11-04,21,Minggu,16
2012-11-04,22,Minggu,15
2012-11-04,23,Minggu,12
2012-11-05,0,Senin,3
2012-11-05,1,Senin,0
2012-11-05,2,Senin,2
2012-11-05,3,Senin,1
2012-11-05,4,Senin,5
2012-11-05,5,Senin,1
2012-11-05,6,Senin,4
2012-11-05,7,Senin,8
2012-11-05,8,Senin,19
2012-11-05,9,Senin,18
2012-11-05,10,Senin,30
2012-11-05,11,Senin,31
2012-11-05,12,Senin,38
2012-11-05,13,Senin,39
2012-11-05,14,Senin,31
2012-11-05,15,Senin,24
2012-11-05,16,Senin,35
2012-11-05,17,Senin,34
2012-11-05,18,Senin,19
2012-11-05,19,Senin,11
2012-11-05,20,Senin,13
2012-11-05,21,Senin,8
2012-11-05,22,Senin,4
2012-11-05,23,Senin,0
2012-11-06,0,Selasa,1
2012-11-06,1,Selasa,0
2012-11-06,2,Selasa,0
2012-11-06,3,Selasa,0
2012-11-06,4,Selasa,0
2012-11-06,5,Selasa,1
2012-11-06,6,Selasa,6
2012-11-06,7,Selasa,9
2012-11-06,8,Selasa,20
2012-11-06,9,Selasa,25
2012-11-06,10,Selasa,41
2012-11-06,11,Selasa,39
2012-11-06,12,Selasa,31
2012-11-06,13,Selasa,46
2012-11-06,14,Selasa,44
2012-11-06,15,Selasa,45
2012-11-06,16,Selasa,33
2012-11-06,17,Selasa,30
2012-11-06,18,Selasa,20
2012-11-06,19,Selasa,15
2012-11-06,20,Selasa,10
2012-11-06,21,Selasa,14
2012-11-06,22,Selasa,17
2012-11-06,23,Selasa,19
2012-11-07,0,Rabu,49
2012-11-07,1,Rabu,6
2012-11-07,2,Rabu,6
2012-11-07,3,Rabu,2
2012-11-07,4,Rabu,0
2012-11-07,5,Rabu,0
2012-11-07,6,Rabu,3
2012-11-07,7,Rabu,5
2012-11-07,8,Rabu,18
2012-11-07,9,Rabu,17
2012-11-07,10,Rabu,27
2012-11-07,11,Rabu,15
2012-11-07,12,Rabu,24
2012-11-07,13,Rabu,23
2012-11-07,14,Rabu,19
2012-11-07,15,Rabu,20
2012-11-07,16,Rabu,23
2012-11-07,17,Rabu,16
2012-11-07,18,Rabu,17
2012-11-07,19,Rabu,17
2012-11-07,20,Rabu,7
2012-11-07,21,Rabu,5
2012-11-07,22,Rabu,4
2012-11-07,23,Rabu,3
2012-11-08,0,Kamis,1
2012-11-08,1,Kamis,1
2012-11-08,2,Kamis,1
2012-11-08,4,Kamis,1
2012-11-08,5,Kamis,0
2012-11-08,6,Kamis,2
2012-11-08,7,Kamis,12
2012-11-08,8,Kamis,16
2012-11-08,9,Kamis,22
2012-11-08,10,Kamis,13
2012-11-08,11,Kamis,16
2012-11-08,12,Kamis,33
2012-11-08,13,Kamis,33
2012-11-08,14,Kamis,33
2012-11-08,15,Kamis,32
2012-11-08,16,Kamis,18
2012-11-08,17,Kamis,36
2012-11-08,18,Kamis,16
2012-11-08,19,Kamis,14
2012-11-08,20,Kamis,10
2012-11-08,21,Kamis,11
2012-11-08,22,Kamis,14
2012-11-08,23,Kamis,5
2012-11-09,0,Jumat,9
2012-11-09,1,Jumat,3
2012-11-09,2,Jumat,1
2012-11-09,3,Jumat,3
2012-11-09,4,Jumat,0
2012-11-09,5,Jumat,2
2012-11-09,6,Jumat,5
2012-11-09,7,Jumat,9
2012-11-09,8,Jumat,25
2012-11-09,9,Jumat,23
2012-11-09,10,Jumat,34
2012-11-09,11,Jumat,66
2012-11-09,12,Jumat,48
2012-11-09,13,Jumat,62
2012-11-09,14,Jumat,67
2012-11-09,15,Jumat,78
2012-11-09,16,Jumat,57
2012-11-09,17,Jumat,61
2012-11-09,18,Jumat,46
2012-11-09,19,Jumat,30
2012-11-09,20,Jumat,20
2012-11-09,21,Jumat,23
2012-11-09,22,Jumat,17
2012-11-09,23,Jumat,20
2012-11-10,0,Sabtu,16
2012-11-10,1,Sabtu,8
2012-11-10,2,Sabtu,2
2012-11-10,3,Sabtu,9
2012-11-10,4,Sabtu,2
2012-11-10,5,Sabtu,1
2012-11-10,6,Sabtu,5
2012-11-10,7,Sabtu,14
2012-11-10,8,Sabtu,16
2012-11-10,9,Sabtu,43
2012-11-10,10,Sabtu,86
2012-11-10,11,Sabtu,143
2012-11-10,12,Sabtu,258
2012-11-10,13,Sabtu,268
2012-11-10,14,Sabtu,280
2012-11-10,15,Sabtu,216
2012-11-10,16,Sabtu,227
2012-11-10,17,Sabtu,183
2012-11-10,18,Sabtu,103
2012-11-10,19,Sabtu,55
2012-11-10,20,Sabtu,39
2012-11-10,21,Sabtu,51
2012-11-10,22,Sabtu,39
2012-11-10,23,Sabtu,26
2012-11-11,0,Minggu,14
2012-11-11,1,Minggu,26
2012-11-11,2,Minggu,12
2012-11-11,3,Minggu,9
2012-11-11,4,Minggu,5
2012-11-11,5,Minggu,0
2012-11-11,6,Minggu,3
2012-11-11,7,Minggu,12
2012-11-11,8,Minggu,32
2012-11-11,9,Minggu,94
2012-11-11,10,Minggu,133
2012-11-11,11,Minggu,180
2012-11-11,12,Minggu,195
2012-11-11,13,Minggu,262
2012-11-11,14,Minggu,292
2012-11-11,15,Minggu,304
2012-11-11,16,Minggu,260
2012-11-11,17,Minggu,151
2012-11-11,18,Minggu,102
2012-11-11,19,Minggu,69
2012-11-11,20,Minggu,54
2012-11-11,21,Minggu,44
2012-11-11,22,Minggu,21
2012-11-11,23,Minggu,16
2012-11-12,0,Senin,6
2012-11-12,1,Senin,4
2012-11-12,2,Senin,6
2012-11-12,3,Senin,1
2012-11-12,4,Senin,1
2012-11-12,5,Senin,1
2012-11-12,6,Senin,7
2012-11-12,7,Senin,16
2012-11-12,8,Senin,50
2012-11-12,9,Senin,60
2012-11-12,10,Senin,82
2012-11-12,11,Senin,112
2012-11-12,12,Senin,105
2012-11-12,13,Senin,108
2012-11-12,14,Senin,134
2012-11-12,15,Senin,102
2012-11-12,16,Senin,87
2012-11-12,17,Senin,66
2012-11-12,18,Senin,65
2012-11-12,19,Senin,30
2012-11-12,20,Senin,31
2012-11-12,21,Senin,10
2012-11-12,22,Senin,12
2012-11-12,23,Senin,1
2012-11-13,0,Selasa,5
2012-11-13,1,Selasa,0
2012-11-13,2,Selasa,7
2012-11-13,3,Selasa,2
2012-11-13,4,Selasa,0
2012-11-13,5,Selasa,0
2012-11-13,6,Selasa,2
2012-11-13,7,Selasa,1
2012-11-13,8,Selasa,4
2012-11-13,9,Selasa,1
2012-11-13,10,Selasa,10
2012-11-13,11,Selasa,22
2012-11-13,12,Selasa,16
2012-11-13,13,Selasa,30
2012-11-13,14,Selasa,34
2012-11-13,15,Selasa,33
2012-11-13,16,Selasa,28
2012-11-13,17,Selasa,33
2012-11-13,18,Selasa,45
2012-11-13,19,Selasa,12
2012-11-13,20,Selasa,12
2012-11-13,21,Selasa,9
2012-11-13,22,Selasa,15
2012-11-13,23,Selasa,6
2012-11-14,0,Rabu,4
2012-11-14,1,Rabu,2
2012-11-14,2,Rabu,0
2012-11-14,3,Rabu,0
2012-11-14,4,Rabu,0
2012-11-14,5,Rabu,0
2012-11-14,6,Rabu,4
2012-11-14,7,Rabu,10
2012-11-14,8,Rabu,27
2012-11-14,9,Rabu,22
2012-11-14,10,Rabu,18
2012-11-14,11,Rabu,25
2012-11-14,12,Rabu,40
2012-11-14,13,Rabu,32
2012-11-14,14,Rabu,20
2012-11-14,15,Rabu,32
2012-11-14,16,Rabu,31
2012-11-14,17,Rabu,19
2012-11-14,18,Rabu,24
2012-11-14,19,Rabu,28
2012-11-14,20,Rabu,15
2012-11-14,21,Rabu,5
2012-11-14,22,Rabu,6
2012-11-14,23,Rabu,9
2012-11-15,0,Kamis,1
2012-11-15,1,Kamis,2
2012-11-15,2,Kamis,0
2012-11-15,3,Kamis,0
2012-11-15,4,Kamis,0
2012-11-15,5,Kamis,3
2012-11-15,6,Kamis,1
2012-11-15,7,Kamis,7
2012-11-15,8,Kamis,21
2012-11-15,9,Kamis,17
2012-11-15,10,Kamis,11
2012-11-15,11,Kamis,28
2012-11-15,12,Kamis,29
2012-11-15,13,Kamis,20
2012-11-15,14,Kamis,27
2012-11-15,15,Kamis,26
2012-11-15,16,Kamis,24
2012-11-15,17,Kamis,22
2012-11-15,18,Kamis,10
2012-11-15,19,Kamis,11
2012-11-15,20,Kamis,23
2012-11-15,21,Kamis,20
2012-11-15,22,Kamis,10
2012-11-15,23,Kamis,7
2012-11-16,0,Jumat,7
2012-11-16,1,Jumat,5
2012-11-16,2,Jumat,0
2012-11-16,3,Jumat,0
2012-11-16,4,Jumat,0
2012-11-16,5,Jumat,2
2012-11-16,6,Jumat,4
2012-11-16,7,Jumat,5
2012-11-16,8,Jumat,17
2012-11-16,9,Jumat,21
2012-11-16,10,Jumat,33
2012-11-16,11,Jumat,33
2012-11-16,12,Jumat,28
2012-11-16,13,Jumat,52
2012-11-16,14,Jumat,47
2012-11-16,15,Jumat,30
2012-11-16,16,Jumat,33
2012-11-16,17,Jumat,41
2012-11-16,18,Jumat,22
2012-11-16,19,Jumat,26
2012-11-16,20,Jumat,20
2012-11-16,21,Jumat,21
2012-11-16,22,Jumat,23
2012-11-16,23,Jumat,14
2012-11-17,0,Sabtu,11
2012-11-17,1,Sabtu,13
2012-11-17,2,Sabtu,8
2012-11-17,3,Sabtu,2
2012-11-17,4,Sabtu,1
2012-11-17,5,Sabtu,1
2012-11-17,6,Sabtu,0
2012-11-17,7,Sabtu,8
2012-11-17,8,Sabtu,30
2012-11-17,9,Sabtu,48
2012-11-17,10,Sabtu,62
2012-11-17,11,Sabtu,80
2012-11-17,12,Sabtu,117
2012-11-17,13,Sabtu,179
2012-11-17,14,Sabtu,175
2012-11-17,15,Sabtu,175
2012-11-17,16,Sabtu,144
2012-11-17,17,Sabtu,101
2012-11-17,18,Sabtu,34
2012-11-17,19,Sabtu,45
2012-11-17,20,Sabtu,30
2012-11-17,21,Sabtu,15
2012-11-17,22,Sabtu,15
2012-11-17,23,Sabtu,19
2012-11-18,0,Minggu,11
2012-11-18,1,Minggu,14
2012-11-18,2,Minggu,8
2012-11-18,3,Minggu,9
2012-11-18,4,Minggu,4
2012-11-18,5,Minggu,5
2012-11-18,6,Minggu,2
2012-11-18,7,Minggu,3
2012-11-18,8,Minggu,19
2012-11-18,9,Minggu,49
2012-11-18,10,Minggu,79
2012-11-18,11,Minggu,92
2012-11-18,12,Minggu,101
2012-11-18,13,Minggu,113
2012-11-18,14,Minggu,125
2012-11-18,15,Minggu,89
2012-11-18,16,Minggu,59
2012-11-18,17,Minggu,48
2012-11-18,18,Minggu,36
2012-11-18,19,Minggu,16
2012-11-18,20,Minggu,9
2012-11-18,21,Minggu,17
2012-11-18,22,Minggu,8
2012-11-18,23,Minggu,6
2012-11-19,0,Senin,5
2012-11-19,1,Senin,0
2012-11-19,2,Senin,0
2012-11-19,3,Senin,0
2012-11-19,4,Senin,1
2012-11-19,5,Senin,1
2012-11-19,6,Senin,3
2012-11-19,7,Senin,5
2012-11-19,8,Senin,13
2012-11-19,9,Senin,18
2012-11-19,10,Senin,33
2012-11-19,11,Senin,33
2012-11-19,12,Senin,35
2012-11-19,13,Senin,46
2012-11-19,14,Senin,47
2012-11-19,15,Senin,44
2012-11-19,16,Senin,55
2012-11-19,17,Senin,33
2012-11-19,18,Senin,21
2012-11-19,19,Senin,25
2012-11-19,20,Senin,7
2012-11-19,21,Senin,15
2012-11-19,22,Senin,7
2012-11-19,23,Senin,2
2012-11-20,0,Selasa,3
2012-11-20,1,Selasa,3
2012-11-20,2,Selasa,0
2012-11-20,3,Selasa,0
2012-11-20,4,Selasa,0
2012-11-20,5,Selasa,2
2012-11-20,6,Selasa,2
2012-11-20,7,Selasa,7
2012-11-20,8,Selasa,16
2012-11-20,9,Selasa,28
2012-11-20,10,Selasa,32
2012-11-20,11,Selasa,45
2012-11-20,12,Selasa,70
2012-11-20,13,Selasa,49
2012-11-20,14,Selasa,47
2012-11-20,15,Selasa,61
2012-11-20,16,Selasa,60
2012-11-20,17,Selasa,37
2012-11-20,18,Selasa,16
2012-11-20,19,Selasa,23
2012-11-20,20,Selasa,11
2012-11-20,21,Selasa,14
2012-11-20,22,Selasa,7
2012-11-20,23,Selasa,1
2012-11-21,0,Rabu,1
2012-11-21,1,Rabu,1
2012-11-21,2,Rabu,2
2012-11-21,3,Rabu,0
2012-11-21,4,Rabu,0
2012-11-21,5,Rabu,1
2012-11-21,6,Rabu,2
2012-11-21,7,Rabu,11
2012-11-21,8,Rabu,12
2012-11-21,9,Rabu,45
2012-11-21,10,Rabu,22
2012-11-21,11,Rabu,43
2012-11-21,12,Rabu,74
2012-11-21,13,Rabu,70
2012-11-21,14,Rabu,84
2012-11-21,15,Rabu,68
2012-11-21,16,Rabu,59
2012-11-21,17,Rabu,41
2012-11-21,18,Rabu,24
2012-11-21,19,Rabu,23
2012-11-21,20,Rabu,11
2012-11-21,21,Rabu,8
2012-11-21,22,Rabu,6
2012-11-21,23,Rabu,7
2012-11-22,0,Kamis,3
2012-11-22,1,Kamis,5
2012-11-22,2,Kamis,3
2012-11-22,3,Kamis,0
2012-11-22,4,Kamis,1
2012-11-22,5,Kamis,2
2012-11-22,6,Kamis,2
2012-11-22,7,Kamis,7
2012-11-22,8,Kamis,20
2012-11-22,9,Kamis,25
2012-11-22,10,Kamis,65
2012-11-22,11,Kamis,89
2012-11-22,12,Kamis,117
2012-11-22,13,Kamis,125
2012-11-22,14,Kamis,125
2012-11-22,15,Kamis,132
2012-11-22,16,Kamis,101
2012-11-22,17,Kamis,66
2012-11-22,18,Kamis,16
2012-11-22,19,Kamis,13
2012-11-22,20,Kamis,15
2012-11-22,21,Kamis,7
2012-11-22,22,Kamis,8
2012-11-22,23,Kamis,8
2012-11-23,0,Jumat,0
2012-11-23,1,Jumat,2
2012-11-23,2,Jumat,1
2012-11-23,3,Jumat,1
2012-11-23,4,Jumat,1
2012-11-23,5,Jumat,0
2012-11-23,6,Jumat,0
2012-11-23,7,Jumat,5
2012-11-23,8,Jumat,11
2012-11-23,9,Jumat,32
2012-11-23,10,Jumat,87
2012-11-23,11,Jumat,121
2012-11-23,12,Jumat,186
2012-11-23,13,Jumat,224
2012-11-23,14,Jumat,240
2012-11-23,15,Jumat,233
2012-11-23,16,Jumat,158
2012-11-23,17,Jumat,117
2012-11-23,18,Jumat,50
2012-11-23,19,Jumat,33
2012-11-23,20,Jumat,42
2012-11-23,21,Jumat,23
2012-11-23,22,Jumat,16
2012-11-23,23,Jumat,20
2012-11-24,0,Sabtu,9
2012-11-24,1,Sabtu,1
2012-11-24,2,Sabtu,10
2012-11-24,3,Sabtu,6
2012-11-24,4,Sabtu,1
2012-11-24,5,Sabtu,1
2012-11-24,6,Sabtu,1
2012-11-24,7,Sabtu,4
2012-11-24,8,Sabtu,7
2012-11-24,9,Sabtu,26
2012-11-24,10,Sabtu,46
2012-11-24,11,Sabtu,55
2012-11-24,12,Sabtu,53
2012-11-24,13,Sabtu,64
2012-11-24,14,Sabtu,58
2012-11-24,15,Sabtu,59
2012-11-24,16,Sabtu,43
2012-11-24,17,Sabtu,29
2012-11-24,18,Sabtu,22
2012-11-24,19,Sabtu,9
2012-11-24,20,Sabtu,3
2012-11-24,21,Sabtu,9
2012-11-24,22,Sabtu,7
2012-11-24,23,Sabtu,9
2012-11-25,0,Minggu,3
2012-11-25,1,Minggu,4
2012-11-25,2,Minggu,1
2012-11-25,3,Minggu,0
2012-11-25,4,Minggu,1
2012-11-25,5,Minggu,0
2012-11-25,6,Minggu,1
2012-11-25,7,Minggu,2
2012-11-25,8,Minggu,2
2012-11-25,9,Minggu,13
2012-11-25,10,Minggu,15
2012-11-25,11,Minggu,49
2012-11-25,12,Minggu,37
2012-11-25,13,Minggu,37
2012-11-25,14,Minggu,33
2012-11-25,15,Minggu,36
2012-11-25,16,Minggu,25
2012-11-25,17,Minggu,11
2012-11-25,18,Minggu,9
2012-11-25,19,Minggu,13
2012-11-25,20,Minggu,9
2012-11-25,21,Minggu,4
2012-11-25,22,Minggu,3
2012-11-25,23,Minggu,1
2012-11-26,0,Senin,4
2012-11-26,1,Senin,1
2012-11-26,2,Senin,0
2012-11-26,3,Senin,1
2012-11-26,4,Senin,0
2012-11-26,5,Senin,0
2012-11-26,6,Senin,1
2012-11-26,7,Senin,2
2012-11-26,8,Senin,9
2012-11-26,9,Senin,10
2012-11-26,10,Senin,20
2012-11-26,11,Senin,18
2012-11-26,12,Senin,22
2012-11-26,13,Senin,20
2012-11-26,14,Senin,51
2012-11-26,15,Senin,49
2012-11-26,16,Senin,49
2012-11-26,17,Senin,13
2012-11-26,18,Senin,19
2012-11-26,19,Senin,16
2012-11-26,20,Senin,12
2012-11-26,21,Senin,9
2012-11-26,22,Senin,3
2012-11-26,23,Senin,8
2012-11-27,0,Selasa,2
2012-11-27,1,Selasa,0
2012-11-27,2,Selasa,0
2012-11-27,3,Selasa,1
2012-11-27,4,Selasa,0
2012-11-27,5,Selasa,0
2012-11-27,6,Selasa,3
2012-11-27,7,Selasa,4
2012-11-27,8,Selasa,6
2012-11-27,9,Selasa,11
2012-11-27,10,Selasa,5
2012-11-27,11,Selasa,6
2012-11-27,12,Selasa,6
2012-11-27,13,Selasa,4
2012-11-27,14,Selasa,8
2012-11-27,15,Selasa,9
2012-11-27,16,Selasa,5
2012-11-27,17,Selasa,13
2012-11-27,18,Selasa,13
2012-11-27,19,Selasa,12
2012-11-27,20,Selasa,4
2012-11-27,21,Selasa,6
2012-11-27,22,Selasa,2
2012-11-27,23,Selasa,3
2012-11-28,0,Rabu,1
2012-11-28,1,Rabu,0
2012-11-28,2,Rabu,0
2012-11-28,3,Rabu,0
2012-11-28,4,Rabu,0
2012-11-28,5,Rabu,0
2012-11-28,6,Rabu,4
2012-11-28,7,Rabu,6
2012-11-28,8,Rabu,9
2012-11-28,9,Rabu,13
2012-11-28,10,Rabu,17
2012-11-28,11,Rabu,19
2012-11-28,12,Rabu,19
2012-11-28,13,Rabu,21
2012-11-28,14,Rabu,15
2012-11-28,15,Rabu,7
2012-11-28,16,Rabu,9
2012-11-28,17,Rabu,17
2012-11-28,18,Rabu,12
2012-11-28,19,Rabu,9
2012-11-28,20,Rabu,5
2012-11-28,21,Rabu,4
2012-11-28,22,Rabu,6
2012-11-28,23,Rabu,5
2012-11-29,0,Kamis,4
2012-11-29,1,Kamis,1
2012-11-29,2,Kamis,1
2012-11-29,4,Kamis,0
2012-11-29,5,Kamis,0
2012-11-29,6,Kamis,1
2012-11-29,7,Kamis,8
2012-11-29,8,Kamis,15
2012-11-29,9,Kamis,13
2012-11-29,10,Kamis,25
2012-11-29,11,Kamis,13
2012-11-29,12,Kamis,11
2012-11-29,13,Kamis,15
2012-11-29,14,Kamis,13
2012-11-29,15,Kamis,19
2012-11-29,16,Kamis,24
2012-11-29,17,Kamis,17
2012-11-29,18,Kamis,17
2012-11-29,19,Kamis,18
2012-11-29,20,Kamis,11
2012-11-29,21,Kamis,7
2012-11-29,22,Kamis,4
2012-11-29,23,Kamis,6
2012-11-30,0,Jumat,4
2012-11-30,1,Jumat,2
2012-11-30,2,Jumat,2
2012-11-30,3,Jumat,0
2012-11-30,4,Jumat,0
2012-11-30,5,Jumat,1
2012-11-30,6,Jumat,2
2012-11-30,7,Jumat,6
2012-11-30,8,Jumat,20
2012-11-30,9,Jumat,17
2012-11-30,10,Jumat,10
2012-11-30,11,Jumat,31
2012-11-30,12,Jumat,25
2012-11-30,13,Jumat,21
2012-11-30,14,Jumat,26
2012-11-30,15,Jumat,34
2012-11-30,16,Jumat,37
2012-11-30,17,Jumat,31
2012-11-30,18,Jumat,20
2012-11-30,19,Jumat,18
2012-11-30,20,Jumat,12
2012-11-30,21,Jumat,14
2012-11-30,22,Jumat,18
2012-11-30,23,Jumat,11
2012-12-01,0,Sabtu,9
2012-12-01,1,Sabtu,5
2012-12-01,2,Sabtu,3
2012-12-01,3,Sabtu,1
2012-12-01,4,Sabtu,0
2012-12-01,5,Sabtu,1
2012-12-01,6,Sabtu,7
2012-12-01,7,Sabtu,7
2012-12-01,8,Sabtu,11
2012-12-01,9,Sabtu,34
2012-12-01,10,Sabtu,45
2012-12-01,11,Sabtu,74
2012-12-01,12,Sabtu,119
2012-12-01,13,Sabtu,123
2012-12-01,14,Sabtu,110
2012-12-01,15,Sabtu,113
2012-12-01,16,Sabtu,89
2012-12-01,17,Sabtu,50
2012-12-01,18,Sabtu,42
2012-12-01,19,Sabtu,30
2012-12-01,20,Sabtu,28
2012-12-01,21,Sabtu,23
2012-12-01,22,Sabtu,17
2012-12-01,23,Sabtu,10
2012-12-02,0,Minggu,9
2012-12-02,1,Minggu,10
2012-12-02,2,Minggu,2
2012-12-02,3,Minggu,4
2012-12-02,4,Minggu,1
2012-12-02,5,Minggu,1
2012-12-02,6,Minggu,1
2012-12-02,7,Minggu,5
2012-12-02,8,Minggu,12
2012-12-02,9,Minggu,37
2012-12-02,10,Minggu,63
2012-12-02,11,Minggu,81
2012-12-02,12,Minggu,111
2012-12-02,13,Minggu,84
2012-12-02,14,Minggu,142
2012-12-02,15,Minggu,106
2012-12-02,16,Minggu,85
2012-12-02,17,Minggu,59
2012-12-02,18,Minggu,25
2012-12-02,19,Minggu,16
2012-12-02,20,Minggu,12
2012-12-02,21,Minggu,8
2012-12-02,22,Minggu,11
2012-12-02,23,Minggu,7
2012-12-03,0,Senin,3
2012-12-03,1,Senin,2
2012-12-03,2,Senin,1
2012-12-03,3,Senin,2
2012-12-03,4,Senin,1
2012-12-03,5,Senin,0
2012-12-03,6,Senin,2
2012-12-03,7,Senin,9
2012-12-03,8,Senin,19
2012-12-03,9,Senin,19
2012-12-03,10,Senin,31
2012-12-03,11,Senin,51
2012-12-03,12,Senin,40
2012-12-03,13,Senin,81
2012-12-03,14,Senin,51
2012-12-03,15,Senin,58
2012-12-03,16,Senin,45
2012-12-03,17,Senin,43
2012-12-03,18,Senin,26
2012-12-03,19,Senin,27
2012-12-03,20,Senin,16
2012-12-03,21,Senin,14
2012-12-03,22,Senin,5
2012-12-03,23,Senin,9
2012-12-04,0,Selasa,6
2012-12-04,1,Selasa,3
2012-12-04,2,Selasa,3
2012-12-04,3,Selasa,1
2012-12-04,4,Selasa,0
2012-12-04,5,Selasa,1
2012-12-04,6,Selasa,3
2012-12-04,7,Selasa,7
2012-12-04,8,Selasa,21
2012-12-04,9,Selasa,19
2012-12-04,10,Selasa,26
2012-12-04,11,Selasa,24
2012-12-04,12,Selasa,39
2012-12-04,13,Selasa,39
2012-12-04,14,Selasa,39
2012-12-04,15,Selasa,56
2012-12-04,16,Selasa,44
2012-12-04,17,Selasa,43
2012-12-04,18,Selasa,38
2012-12-04,19,Selasa,46
2012-12-04,20,Selasa,34
2012-12-04,21,Selasa,28
2012-12-04,22,Selasa,26
2012-12-04,23,Selasa,5
2012-12-05,0,Rabu,6
2012-12-05,1,Rabu,0
2012-12-05,2,Rabu,2
2012-12-05,3,Rabu,0
2012-12-05,4,Rabu,1
2012-12-05,5,Rabu,1
2012-12-05,6,Rabu,5
2012-12-05,7,Rabu,9
2012-12-05,8,Rabu,22
2012-12-05,9,Rabu,26
2012-12-05,10,Rabu,14
2012-12-05,11,Rabu,11
2012-12-05,12,Rabu,24
2012-12-05,13,Rabu,14
2012-12-05,14,Rabu,39
2012-12-05,15,Rabu,20
2012-12-05,16,Rabu,23
2012-12-05,17,Rabu,29
2012-12-05,18,Rabu,29
2012-12-05,19,Rabu,14
2012-12-05,20,Rabu,19
2012-12-05,21,Rabu,14
2012-12-05,22,Rabu,4
2012-12-05,23,Rabu,5
2012-12-06,0,Kamis,1
2012-12-06,1,Kamis,0
2012-12-06,2,Kamis,0
2012-12-06,3,Kamis,0
